lon,lat,altitude,time,time_mjd,time_tdb
357.845250923986328,-9.745569332792781,6000,1990-01-01,47892,1990-01-01 00:00:57.184
357.845250923986328,-9.745569332792781,6000,2000-01-01,51544,2000-01-01 00:01:04.184
357.845250923986328,-9.745569332792781,6000,2010-01-01,55197,2010-01-01 00:01:06.184
357.845250923986328,-9.745569332792781,6000,2020-01-01,58849,2020-01-01 00:01:07.184
357.845250923986328,-9.745569332792781,10000,1900-01-01,15020,1900-01-01 00:00:32.184
357.845250923986328,-9.745569332792781,10000,1950-01-01,33282,1950-01-01 00:00:32.184
357.845250923986328,-9.745569332792781,10000,1990-01-01,47892,1990-01-01 00:00:57.184
357.845250923986328,-9.745569332792781,10000,2000-01-01,51544,2000-01-01 00:01:04.184
357.845250923986328,-9.745569332792781,10000,2010-01-01,55197,2010-01-01 00:01:06.184
357.845250923986328,-9.745569332792781,10000,2020-01-01,58849,2020-01-01 00:01:07.184
243.674536238557181,-28.107026048533715,6000,1900-01-01,15020,1900-01-01 00:00:32.184
243.674536238557181,-28.107026048533715,6000,1950-01-01,33282,1950-01-01 00:00:32.184
243.674536238557181,-28.107026048533715,6000,1990-01-01,47892,1990-01-01 00:00:57.184
243.674536238557181,-28.107026048533715,6000,2000-01-01,51544,2000-01-01 00:01:04.184
243.674536238557181,-28.107026048533715,6000,2010-01-01,55197,2010-01-01 00:01:06.184
243.674536238557181,-28.107026048533715,6000,2020-01-01,58849,2020-01-01 00:01:07.184
243.674536238557181,-28.107026048533715,10000,1900-01-01,15020,1900-01-01 00:00:32.184
243.674536238557181,-28.107026048533715,10000,1950-01-01,33282,1950-01-01 00:00:32.184
243.674536238557181,-28.107026048533715,10000,1990-01-01,47892,1990-01-01 00:00:57.184
243.674536238557181,-28.107026048533715,10000,2000-01-01,51544,2000-01-01 00:01:04.184
243.674536238557181,-28.107026048533715,10000,2010-01-01,55197,2010-01-01 00:01:06.184
243.674536238557181,-28.107026048533715,10000,2020-01-01,58849,2020-01-01 00:01:07.184
284.696106425203880,-53.630895572353495,6000,1900-01-01,15020,1900-01-01 00:00:32.184
284.696106425203880,-53.630895572353495,6000,1950-01-01,33282,1950-01-01 00:00:32.184
284.696106425203880,-53.630895572353495,6000,1990-01-01,47892,1990-01-01 00:00:57.184
284.696106425203880,-53.630895572353495,6000,2000-01-01,51544,2000-01-01 00:01:04.184
284.696106425203880,-53.630895572353495,6000,2010-01-01,55197,2010-01-01 00:01:06.184
284.696106425203880,-53.630895572353495,6000,2020-01-01,58849,2020-01-01 00:01:07.184
284.696106425203880,-53.630895572353495,10000,1900-01-01,15020,1900-01-01 00:00:32.184
284.696106425203880,-53.630895572353495,10000,1950-01-01,33282,1950-01-01 00:00:32.184
284.696106425203880,-53.630895572353495,10000,1990-01-01,47892,1990-01-01 00:00:57.184
284.696106425203880,-53.630895572353495,10000,2000-01-01,51544,2000-01-01 00:01:04.184
284.696106425203880,-53.630895572353495,10000,2010-01-01,55197,2010-01-01 00:01:06.184
284.696106425203880,-53.630895572353495,10000,2020-01-01,58849,2020-01-01 00:01:07.184
61.529132805276390,-1.622349464274185,6000,1900-01-01,15020,1900-01-01 00:00:32.184
61.529132805276390,-1.622349464274185,6000,1950-01-01,33282,1950-01-01 00:00:32.184
61.529132805276390,-1.622349464274185,6000,1990-01-01,47892,1990-01-01 00:00:57.184
61.529132805276390,-1.622349464274185,6000,2000-01-01,51544,2000-01-01 00:01:04.184
61.529132805276390,-1.622349464274185,6000,2010-01-01,55197,2010-01-01 00:01:06.184
61.529132805276390,-1.622349464274185,6000,2020-01-01,58849,2020-01-01 00:01:07.184
61.529132805276390,-1.622349464274185,10000,1900-01-01,15020,1900-01-01 00:00:32.184
61.529132805276390,-1.622349464274185,10000,1950-01-01,33282,1950-01-01 00:00:32.184
61.529132805276390,-1.622349464274185,10000,1990-01-01,47892,1990-01-01 00:00:57.184
61.529132805276390,-1.622349464274185,10000,2000-01-01,51544,2000-01-01 00:01:04.184
61.529132805276390,-1.622349464274185,10000,2010-01-01,55197,2010-01-01 00:01:06.184
61.529132805276390,-1.622349464274185,10000,2020-01-01,58849,2020-01-01 00:01:07.184
9.665739284376805,-4.052716210177093,6000,1900-01-01,15020,1900-01-01 00:00:32.184
9.665739284376805,-4.052716210177093,6000,1950-01-01,33282,1950-01-01 00:00:32.184
9.665739284376805,-4.052716210177093,6000,1990-01-01,47892,1990-01-01 00:00:57.184
9.665739284376805,-4.052716210177093,6000,2000-01-01,51544,2000-01-01 00:01:04.184
9.665739284376805,-4.052716210177093,6000,2010-01-01,55197,2010-01-01 00:01:06.184
9.665739284376805,-4.052716210177093,6000,2020-01-01,58849,2020-01-01 00:01:07.184
9.665739284376805,-4.052716210177093,10000,1900-01-01,15020,1900-01-01 00:00:32.184
9.665739284376805,-4.052716210177093,10000,1950-01-01,33282,1950-01-01 00:00:32.184
9.665739284376805,-4.052716210177093,10000,1990-01-01,47892,1990-01-01 00:00:57.184
9.665739284376805,-4.052716210177093,10000,2000-01-01,51544,2000-01-01 00:01:04.184
9.665739284376805,-4.052716210177093,10000,2010-01-01,55197,2010-01-01 00:01:06.184
9.665739284376805,-4.052716210177093,10000,2020-01-01,58849,2020-01-01 00:01:07.184
288.133287813165850,-70.132553294455008,6000,1900-01-01,15020,1900-01-01 00:00:32.184
288.133287813165850,-70.132553294455008,6000,1950-01-01,33282,1950-01-01 00:00:32.184
288.133287813165850,-70.132553294455008,6000,1990-01-01,47892,1990-01-01 00:00:57.184
288.133287813165850,-70.132553294455008,6000,2000-01-01,51544,2000-01-01 00:01:04.184
288.133287813165850,-70.132553294455008,6000,2010-01-01,55197,2010-01-01 00:01:06.184
288.133287813165850,-70.132553294455008,6000,2020-01-01,58849,2020-01-01 00:01:07.184
288.133287813165850,-70.132553294455008,10000,1900-01-01,15020,1900-01-01 00:00:32.184
288.133287813165850,-70.132553294455008,10000,1950-01-01,33282,1950-01-01 00:00:32.184
288.133287813165850,-70.132553294455008,10000,1990-01-01,47892,1990-01-01 00:00:57.184
288.133287813165850,-70.132553294455008,10000,2000-01-01,51544,2000-01-01 00:01:04.184
288.133287813165850,-70.132553294455008,10000,2010-01-01,55197,2010-01-01 00:01:06.184
288.133287813165850,-70.132553294455008,10000,2020-01-01,58849,2020-01-01 00:01:07.184
325.340113758120026,22.864612376567866,6000,1900-01-01,15020,1900-01-01 00:00:32.184
325.340113758120026,22.864612376567866,6000,1950-01-01,33282,1950-01-01 00:00:32.184
325.340113758120026,22.864612376567866,6000,1990-01-01,47892,1990-01-01 00:00:57.184
325.340113758120026,22.864612376567866,6000,2000-01-01,51544,2000-01-01 00:01:04.184
325.340113758120026,22.864612376567866,6000,2010-01-01,55197,2010-01-01 00:01:06.184
325.340113758120026,22.864612376567866,6000,2020-01-01,58849,2020-01-01 00:01:07.184
325.340113758120026,22.864612376567866,10000,1900-01-01,15020,1900-01-01 00:00:32.184
325.340113758120026,22.864612376567866,10000,1950-01-01,33282,1950-01-01 00:00:32.184
325.340113758120026,22.864612376567866,10000,1990-01-01,47892,1990-01-01 00:00:57.184
325.340113758120026,22.864612376567866,10000,2000-01-01,51544,2000-01-01 00:01:04.184
325.340113758120026,22.864612376567866,10000,2010-01-01,55197,2010-01-01 00:01:06.184
325.340113758120026,22.864612376567866,10000,2020-01-01,58849,2020-01-01 00:01:07.184
8.883435754535496,25.714952533161966,6000,1900-01-01,15020,1900-01-01 00:00:32.184
8.883435754535496,25.714952533161966,6000,1950-01-01,33282,1950-01-01 00:00:32.184
8.883435754535496,25.714952533161966,6000,1990-01-01,47892,1990-01-01 00:00:57.184
8.883435754535496,25.714952533161966,6000,2000-01-01,51544,2000-01-01 00:01:04.184
8.883435754535496,25.714952533161966,6000,2010-01-01,55197,2010-01-01 00:01:06.184
8.883435754535496,25.714952533161966,6000,2020-01-01,58849,2020-01-01 00:01:07.184
8.883435754535496,25.714952533161966,10000,1900-01-01,15020,1900-01-01 00:00:32.184
8.883435754535496,25.714952533161966,10000,1950-01-01,33282,1950-01-01 00:00:32.184
8.883435754535496,25.714952533161966,10000,1990-01-01,47892,1990-01-01 00:00:57.184
8.883435754535496,25.714952533161966,10000,2000-01-01,51544,2000-01-01 00:01:04.184
8.883435754535496,25.714952533161966,10000,2010-01-01,55197,2010-01-01 00:01:06.184
8.883435754535496,25.714952533161966,10000,2020-01-01,58849,2020-01-01 00:01:07.184
177.029034640518944,27.362773160568356,6000,1900-01-01,15020,1900-01-01 00:00:32.184
177.029034640518944,27.362773160568356,6000,1950-01-01,33282,1950-01-01 00:00:32.184
177.029034640518944,27.362773160568356,6000,1990-01-01,47892,1990-01-01 00:00:57.184
177.029034640518944,27.362773160568356,6000,2000-01-01,51544,2000-01-01 00:01:04.184
177.029034640518944,27.362773160568356,6000,2010-01-01,55197,2010-01-01 00:01:06.184
177.029034640518944,27.362773160568356,6000,2020-01-01,58849,2020-01-01 00:01:07.184
177.029034640518944,27.362773160568356,10000,1900-01-01,15020,1900-01-01 00:00:32.184
177.029034640518944,27.362773160568356,10000,1950-01-01,33282,1950-01-01 00:00:32.184
177.029034640518944,27.362773160568356,10000,1990-01-01,47892,1990-01-01 00:00:57.184
177.029034640518944,27.362773160568356,10000,2000-01-01,51544,2000-01-01 00:01:04.184
177.029034640518944,27.362773160568356,10000,2010-01-01,55197,2010-01-01 00:01:06.184
177.029034640518944,27.362773160568356,10000,2020-01-01,58849,2020-01-01 00:01:07.184
189.451860245948836,-9.863294091048241,6000,1900-01-01,15020,1900-01-01 00:00:32.184
189.451860245948836,-9.863294091048241,6000,1950-01-01,33282,1950-01-01 00:00:32.184
189.451860245948836,-9.863294091048241,6000,1990-01-01,47892,1990-01-01 00:00:57.184
189.451860245948836,-9.863294091048241,6000,2000-01-01,51544,2000-01-01 00:01:04.184
189.451860245948836,-9.863294091048241,6000,2010-01-01,55197,2010-01-01 00:01:06.184
189.451860245948836,-9.863294091048241,6000,2020-01-01,58849,2020-01-01 00:01:07.184
189.451860245948836,-9.863294091048241,10000,1900-01-01,15020,1900-01-01 00:00:32.184
189.451860245948836,-9.863294091048241,10000,1950-01-01,33282,1950-01-01 00:00:32.184
189.451860245948836,-9.863294091048241,10000,1990-01-01,47892,1990-01-01 00:00:57.184
189.451860245948836,-9.863294091048241,10000,2000-01-01,51544,2000-01-01 00:01:04.184
189.451860245948836,-9.863294091048241,10000,2010-01-01,55197,2010-01-01 00:01:06.184
189.451860245948836,-9.863294091048241,10000,2020-01-01,58849,2020-01-01 00:01:07.184
214.691763750977003,-75.883615447402917,6000,1900-01-01,15020,1900-01-01 00:00:32.184
214.691763750977003,-75.883615447402917,6000,1950-01-01,33282,1950-01-01 00:00:32.184
214.691763750977003,-75.883615447402917,6000,1990-01-01,47892,1990-01-01 00:00:57.184
214.691763750977003,-75.883615447402917,6000,2000-01-01,51544,2000-01-01 00:01:04.184
214.691763750977003,-75.883615447402917,6000,2010-01-01,55197,2010-01-01 00:01:06.184
214.691763750977003,-75.883615447402917,6000,2020-01-01,58849,2020-01-01 00:01:07.184
214.691763750977003,-75.883615447402917,10000,1900-01-01,15020,1900-01-01 00:00:32.184
214.691763750977003,-75.883615447402917,10000,1950-01-01,33282,1950-01-01 00:00:32.184
214.691763750977003,-75.883615447402917,10000,1990-01-01,47892,1990-01-01 00:00:57.184
214.691763750977003,-75.883615447402917,10000,2000-01-01,51544,2000-01-01 00:01:04.184
214.691763750977003,-75.883615447402917,10000,2010-01-01,55197,2010-01-01 00:01:06.184
214.691763750977003,-75.883615447402917,10000,2020-01-01,58849,2020-01-01 00:01:07.184
18.704716236912091,54.880135655957154,6000,1900-01-01,15020,1900-01-01 00:00:32.184
18.704716236912091,54.880135655957154,6000,1950-01-01,33282,1950-01-01 00:00:32.184
18.704716236912091,54.880135655957154,6000,1990-01-01,47892,1990-01-01 00:00:57.184
18.704716236912091,54.880135655957154,6000,2000-01-01,51544,2000-01-01 00:01:04.184
18.704716236912091,54.880135655957154,6000,2010-01-01,55197,2010-01-01 00:01:06.184
18.704716236912091,54.880135655957154,6000,2020-01-01,58849,2020-01-01 00:01:07.184
18.704716236912091,54.880135655957154,10000,1900-01-01,15020,1900-01-01 00:00:32.184
18.704716236912091,54.880135655957154,10000,1950-01-01,33282,1950-01-01 00:00:32.184
18.704716236912091,54.880135655957154,10000,1990-01-01,47892,1990-01-01 00:00:57.184
18.704716236912091,54.880135655957154,10000,2000-01-01,51544,2000-01-01 00:01:04.184
18.704716236912091,54.880135655957154,10000,2010-01-01,55197,2010-01-01 00:01:06.184
18.704716236912091,54.880135655957154,10000,2020-01-01,58849,2020-01-01 00:01:07.184
322.232230099411595,35.363194699425364,6000,1900-01-01,15020,1900-01-01 00:00:32.184
322.232230099411595,35.363194699425364,6000,1950-01-01,33282,1950-01-01 00:00:32.184
322.232230099411595,35.363194699425364,6000,1990-01-01,47892,1990-01-01 00:00:57.184
322.232230099411595,35.363194699425364,6000,2000-01-01,51544,2000-01-01 00:01:04.184
322.232230099411595,35.363194699425364,6000,2010-01-01,55197,2010-01-01 00:01:06.184
322.232230099411595,35.363194699425364,6000,2020-01-01,58849,2020-01-01 00:01:07.184
322.232230099411595,35.363194699425364,10000,1900-01-01,15020,1900-01-01 00:00:32.184
322.232230099411595,35.363194699425364,10000,1950-01-01,33282,1950-01-01 00:00:32.184
322.232230099411595,35.363194699425364,10000,1990-01-01,47892,1990-01-01 00:00:57.184
322.232230099411595,35.363194699425364,10000,2000-01-01,51544,2000-01-01 00:01:04.184
322.232230099411595,35.363194699425364,10000,2010-01-01,55197,2010-01-01 00:01:06.184
322.232230099411595,35.363194699425364,10000,2020-01-01,58849,2020-01-01 00:01:07.184
262.175824917762213,-42.036328301944621,6000,1900-01-01,15020,1900-01-01 00:00:32.184
262.175824917762213,-42.036328301944621,6000,1950-01-01,33282,1950-01-01 00:00:32.184
262.175824917762213,-42.036328301944621,6000,1990-01-01,47892,1990-01-01 00:00:57.184
262.175824917762213,-42.036328301944621,6000,2000-01-01,51544,2000-01-01 00:01:04.184
262.175824917762213,-42.036328301944621,6000,2010-01-01,55197,2010-01-01 00:01:06.184
262.175824917762213,-42.036328301944621,6000,2020-01-01,58849,2020-01-01 00:01:07.184
262.175824917762213,-42.036328301944621,10000,1900-01-01,15020,1900-01-01 00:00:32.184
262.175824917762213,-42.036328301944621,10000,1950-01-01,33282,1950-01-01 00:00:32.184
262.175824917762213,-42.036328301944621,10000,1990-01-01,47892,1990-01-01 00:00:57.184
262.175824917762213,-42.036328301944621,10000,2000-01-01,51544,2000-01-01 00:01:04.184
262.175824917762213,-42.036328301944621,10000,2010-01-01,55197,2010-01-01 00:01:06.184
262.175824917762213,-42.036328301944621,10000,2020-01-01,58849,2020-01-01 00:01:07.184
294.606004100369205,-21.988968941254260,6000,1900-01-01,15020,1900-01-01 00:00:32.184
294.606004100369205,-21.988968941254260,6000,1950-01-01,33282,1950-01-01 00:00:32.184
294.606004100369205,-21.988968941254260,6000,1990-01-01,47892,1990-01-01 00:00:57.184
294.606004100369205,-21.988968941254260,6000,2000-01-01,51544,2000-01-01 00:01:04.184
294.606004100369205,-21.988968941254260,6000,2010-01-01,55197,2010-01-01 00:01:06.184
294.606004100369205,-21.988968941254260,6000,2020-01-01,58849,2020-01-01 00:01:07.184
294.606004100369205,-21.988968941254260,10000,1900-01-01,15020,1900-01-01 00:00:32.184
294.606004100369205,-21.988968941254260,10000,1950-01-01,33282,1950-01-01 00:00:32.184
294.606004100369205,-21.988968941254260,10000,1990-01-01,47892,1990-01-01 00:00:57.184
294.606004100369205,-21.988968941254260,10000,2000-01-01,51544,2000-01-01 00:01:04.184
294.606004100369205,-21.988968941254260,10000,2010-01-01,55197,2010-01-01 00:01:06.184
294.606004100369205,-21.988968941254260,10000,2020-01-01,58849,2020-01-01 00:01:07.184
180.080191020401372,12.820102019263015,6000,1900-01-01,15020,1900-01-01 00:00:32.184
180.080191020401372,12.820102019263015,6000,1950-01-01,33282,1950-01-01 00:00:32.184
180.080191020401372,12.820102019263015,6000,1990-01-01,47892,1990-01-01 00:00:57.184
180.080191020401372,12.820102019263015,6000,2000-01-01,51544,2000-01-01 00:01:04.184
180.080191020401372,12.820102019263015,6000,2010-01-01,55197,2010-01-01 00:01:06.184
180.080191020401372,12.820102019263015,6000,2020-01-01,58849,2020-01-01 00:01:07.184
180.080191020401372,12.820102019263015,10000,1900-01-01,15020,1900-01-01 00:00:32.184
180.080191020401372,12.820102019263015,10000,1950-01-01,33282,1950-01-01 00:00:32.184
180.080191020401372,12.820102019263015,10000,1990-01-01,47892,1990-01-01 00:00:57.184
180.080191020401372,12.820102019263015,10000,2000-01-01,51544,2000-01-01 00:01:04.184
180.080191020401372,12.820102019263015,10000,2010-01-01,55197,2010-01-01 00:01:06.184
180.080191020401372,12.820102019263015,10000,2020-01-01,58849,2020-01-01 00:01:07.184
291.668187169171688,-15.724937669501102,6000,1900-01-01,15020,1900-01-01 00:00:32.184
291.668187169171688,-15.724937669501102,6000,1950-01-01,33282,1950-01-01 00:00:32.184
291.668187169171688,-15.724937669501102,6000,1990-01-01,47892,1990-01-01 00:00:57.184
291.668187169171688,-15.724937669501102,6000,2000-01-01,51544,2000-01-01 00:01:04.184
291.668187169171688,-15.724937669501102,6000,2010-01-01,55197,2010-01-01 00:01:06.184
291.668187169171688,-15.724937669501102,6000,2020-01-01,58849,2020-01-01 00:01:07.184
291.668187169171688,-15.724937669501102,10000,1900-01-01,15020,1900-01-01 00:00:32.184
291.668187169171688,-15.724937669501102,10000,1950-01-01,33282,1950-01-01 00:00:32.184
291.668187169171688,-15.724937669501102,10000,1990-01-01,47892,1990-01-01 00:00:57.184
291.668187169171688,-15.724937669501102,10000,2000-01-01,51544,2000-01-01 00:01:04.184
291.668187169171688,-15.724937669501102,10000,2010-01-01,55197,2010-01-01 00:01:06.184
291.668187169171688,-15.724937669501102,10000,2020-01-01,58849,2020-01-01 00:01:07.184
34.548669268043980,-43.465906285742442,6000,1900-01-01,15020,1900-01-01 00:00:32.184
34.548669268043980,-43.465906285742442,6000,1950-01-01,33282,1950-01-01 00:00:32.184
34.548669268043980,-43.465906285742442,6000,1990-01-01,47892,1990-01-01 00:00:57.184
34.548669268043980,-43.465906285742442,6000,2000-01-01,51544,2000-01-01 00:01:04.184
34.548669268043980,-43.465906285742442,6000,2010-01-01,55197,2010-01-01 00:01:06.184
34.548669268043980,-43.465906285742442,6000,2020-01-01,58849,2020-01-01 00:01:07.184
34.548669268043980,-43.465906285742442,10000,1900-01-01,15020,1900-01-01 00:00:32.184
34.548669268043980,-43.465906285742442,10000,1950-01-01,33282,1950-01-01 00:00:32.184
34.548669268043980,-43.465906285742442,10000,1990-01-01,47892,1990-01-01 00:00:57.184
34.548669268043980,-43.465906285742442,10000,2000-01-01,51544,2000-01-01 00:01:04.184
34.548669268043980,-43.465906285742442,10000,2010-01-01,55197,2010-01-01 00:01:06.184
34.548669268043980,-43.465906285742442,10000,2020-01-01,58849,2020-01-01 00:01:07.184
78.822015743553649,-40.195100636772843,6000,1900-01-01,15020,1900-01-01 00:00:32.184
78.822015743553649,-40.195100636772843,6000,1950-01-01,33282,1950-01-01 00:00:32.184
78.822015743553649,-40.195100636772843,6000,1990-01-01,47892,1990-01-01 00:00:57.184
78.822015743553649,-40.195100636772843,6000,2000-01-01,51544,2000-01-01 00:01:04.184
78.822015743553649,-40.195100636772843,6000,2010-01-01,55197,2010-01-01 00:01:06.184
78.822015743553649,-40.195100636772843,6000,2020-01-01,58849,2020-01-01 00:01:07.184
78.822015743553649,-40.195100636772843,10000,1900-01-01,15020,1900-01-01 00:00:32.184
78.822015743553649,-40.195100636772843,10000,1950-01-01,33282,1950-01-01 00:00:32.184
78.822015743553649,-40.195100636772843,10000,1990-01-01,47892,1990-01-01 00:00:57.184
78.822015743553649,-40.195100636772843,10000,2000-01-01,51544,2000-01-01 00:01:04.184
78.822015743553649,-40.195100636772843,10000,2010-01-01,55197,2010-01-01 00:01:06.184
78.822015743553649,-40.195100636772843,10000,2020-01-01,58849,2020-01-01 00:01:07.184
93.138862177120515,47.373110575874435,6000,1900-01-01,15020,1900-01-01 00:00:32.184
93.138862177120515,47.373110575874435,6000,1950-01-01,33282,1950-01-01 00:00:32.184
93.138862177120515,47.373110575874435,6000,1990-01-01,47892,1990-01-01 00:00:57.184
93.138862177120515,47.373110575874435,6000,2000-01-01,51544,2000-01-01 00:01:04.184
93.138862177120515,47.373110575874435,6000,2010-01-01,55197,2010-01-01 00:01:06.184
93.138862177120515,47.373110575874435,6000,2020-01-01,58849,2020-01-01 00:01:07.184
93.138862177120515,47.373110575874435,10000,1900-01-01,15020,1900-01-01 00:00:32.184
93.138862177120515,47.373110575874435,10000,1950-01-01,33282,1950-01-01 00:00:32.184
93.138862177120515,47.373110575874435,10000,1990-01-01,47892,1990-01-01 00:00:57.184
93.138862177120515,47.373110575874435,10000,2000-01-01,51544,2000-01-01 00:01:04.184
93.138862177120515,47.373110575874435,10000,2010-01-01,55197,2010-01-01 00:01:06.184
93.138862177120515,47.373110575874435,10000,2020-01-01,58849,2020-01-01 00:01:07.184
168.518071423056654,-24.822634439632814,6000,1900-01-01,15020,1900-01-01 00:00:32.184
168.518071423056654,-24.822634439632814,6000,1950-01-01,33282,1950-01-01 00:00:32.184
168.518071423056654,-24.822634439632814,6000,1990-01-01,47892,1990-01-01 00:00:57.184
168.518071423056654,-24.822634439632814,6000,2000-01-01,51544,2000-01-01 00:01:04.184
168.518071423056654,-24.822634439632814,6000,2010-01-01,55197,2010-01-01 00:01:06.184
168.518071423056654,-24.822634439632814,6000,2020-01-01,58849,2020-01-01 00:01:07.184
168.518071423056654,-24.822634439632814,10000,1900-01-01,15020,1900-01-01 00:00:32.184
168.518071423056654,-24.822634439632814,10000,1950-01-01,33282,1950-01-01 00:00:32.184
168.518071423056654,-24.822634439632814,10000,1990-01-01,47892,1990-01-01 00:00:57.184
168.518071423056654,-24.822634439632814,10000,2000-01-01,51544,2000-01-01 00:01:04.184
168.518071423056654,-24.822634439632814,10000,2010-01-01,55197,2010-01-01 00:01:06.184
168.518071423056654,-24.822634439632814,10000,2020-01-01,58849,2020-01-01 00:01:07.184
165.374352937253121,9.808706832070078,6000,1900-01-01,15020,1900-01-01 00:00:32.184
165.374352937253121,9.808706832070078,6000,1950-01-01,33282,1950-01-01 00:00:32.184
165.374352937253121,9.808706832070078,6000,1990-01-01,47892,1990-01-01 00:00:57.184
165.374352937253121,9.808706832070078,6000,2000-01-01,51544,2000-01-01 00:01:04.184
165.374352937253121,9.808706832070078,6000,2010-01-01,55197,2010-01-01 00:01:06.184
165.374352937253121,9.808706832070078,6000,2020-01-01,58849,2020-01-01 00:01:07.184
165.374352937253121,9.808706832070078,10000,1900-01-01,15020,1900-01-01 00:00:32.184
165.374352937253121,9.808706832070078,10000,1950-01-01,33282,1950-01-01 00:00:32.184
165.374352937253121,9.808706832070078,10000,1990-01-01,47892,1990-01-01 00:00:57.184
165.374352937253121,9.808706832070078,10000,2000-01-01,51544,2000-01-01 00:01:04.184
165.374352937253121,9.808706832070078,10000,2010-01-01,55197,2010-01-01 00:01:06.184
165.374352937253121,9.808706832070078,10000,2020-01-01,58849,2020-01-01 00:01:07.184
255.423520875304433,-5.279265781945744,6000,1900-01-01,15020,1900-01-01 00:00:32.184
255.423520875304433,-5.279265781945744,6000,1950-01-01,33282,1950-01-01 00:00:32.184
255.423520875304433,-5.279265781945744,6000,1990-01-01,47892,1990-01-01 00:00:57.184
255.423520875304433,-5.279265781945744,6000,2000-01-01,51544,2000-01-01 00:01:04.184
255.423520875304433,-5.279265781945744,6000,2010-01-01,55197,2010-01-01 00:01:06.184
255.423520875304433,-5.279265781945744,6000,2020-01-01,58849,2020-01-01 00:01:07.184
255.423520875304433,-5.279265781945744,10000,1900-01-01,15020,1900-01-01 00:00:32.184
255.423520875304433,-5.279265781945744,10000,1950-01-01,33282,1950-01-01 00:00:32.184
255.423520875304433,-5.279265781945744,10000,1990-01-01,47892,1990-01-01 00:00:57.184
255.423520875304433,-5.279265781945744,10000,2000-01-01,51544,2000-01-01 00:01:04.184
255.423520875304433,-5.279265781945744,10000,2010-01-01,55197,2010-01-01 00:01:06.184
255.423520875304433,-5.279265781945744,10000,2020-01-01,58849,2020-01-01 00:01:07.184
64.099082118073724,-10.232544050852569,6000,1900-01-01,15020,1900-01-01 00:00:32.184
64.099082118073724,-10.232544050852569,6000,1950-01-01,33282,1950-01-01 00:00:32.184
64.099082118073724,-10.232544050852569,6000,1990-01-01,47892,1990-01-01 00:00:57.184
64.099082118073724,-10.232544050852569,6000,2000-01-01,51544,2000-01-01 00:01:04.184
64.099082118073724,-10.232544050852569,6000,2010-01-01,55197,2010-01-01 00:01:06.184
64.099082118073724,-10.232544050852569,6000,2020-01-01,58849,2020-01-01 00:01:07.184
64.099082118073724,-10.232544050852569,10000,1900-01-01,15020,1900-01-01 00:00:32.184
64.099082118073724,-10.232544050852569,10000,1950-01-01,33282,1950-01-01 00:00:32.184
64.099082118073724,-10.232544050852569,10000,1990-01-01,47892,1990-01-01 00:00:57.184
64.099082118073724,-10.232544050852569,10000,2000-01-01,51544,2000-01-01 00:01:04.184
64.099082118073724,-10.232544050852569,10000,2010-01-01,55197,2010-01-01 00:01:06.184
64.099082118073724,-10.232544050852569,10000,2020-01-01,58849,2020-01-01 00:01:07.184
191.321958369468263,49.930919624364059,6000,1900-01-01,15020,1900-01-01 00:00:32.184
191.321958369468263,49.930919624364059,6000,1950-01-01,33282,1950-01-01 00:00:32.184
191.321958369468263,49.930919624364059,6000,1990-01-01,47892,1990-01-01 00:00:57.184
191.321958369468263,49.930919624364059,6000,2000-01-01,51544,2000-01-01 00:01:04.184
191.321958369468263,49.930919624364059,6000,2010-01-01,55197,2010-01-01 00:01:06.184
191.321958369468263,49.930919624364059,6000,2020-01-01,58849,2020-01-01 00:01:07.184
191.321958369468263,49.930919624364059,10000,1900-01-01,15020,1900-01-01 00:00:32.184
191.321958369468263,49.930919624364059,10000,1950-01-01,33282,1950-01-01 00:00:32.184
191.321958369468263,49.930919624364059,10000,1990-01-01,47892,1990-01-01 00:00:57.184
191.321958369468263,49.930919624364059,10000,2000-01-01,51544,2000-01-01 00:01:04.184
191.321958369468263,49.930919624364059,10000,2010-01-01,55197,2010-01-01 00:01:06.184
191.321958369468263,49.930919624364059,10000,2020-01-01,58849,2020-01-01 00:01:07.184
60.387202363134854,22.669570313778468,6000,1900-01-01,15020,1900-01-01 00:00:32.184
60.387202363134854,22.669570313778468,6000,1950-01-01,33282,1950-01-01 00:00:32.184
60.387202363134854,22.669570313778468,6000,1990-01-01,47892,1990-01-01 00:00:57.184
60.387202363134854,22.669570313778468,6000,2000-01-01,51544,2000-01-01 00:01:04.184
60.387202363134854,22.669570313778468,6000,2010-01-01,55197,2010-01-01 00:01:06.184
60.387202363134854,22.669570313778468,6000,2020-01-01,58849,2020-01-01 00:01:07.184
60.387202363134854,22.669570313778468,10000,1900-01-01,15020,1900-01-01 00:00:32.184
60.387202363134854,22.669570313778468,10000,1950-01-01,33282,1950-01-01 00:00:32.184
60.387202363134854,22.669570313778468,10000,1990-01-01,47892,1990-01-01 00:00:57.184
60.387202363134854,22.669570313778468,10000,2000-01-01,51544,2000-01-01 00:01:04.184
60.387202363134854,22.669570313778468,10000,2010-01-01,55197,2010-01-01 00:01:06.184
60.387202363134854,22.669570313778468,10000,2020-01-01,58849,2020-01-01 00:01:07.184
276.773010626091718,-26.196643547437645,6000,1900-01-01,15020,1900-01-01 00:00:32.184
276.773010626091718,-26.196643547437645,6000,1950-01-01,33282,1950-01-01 00:00:32.184
276.773010626091718,-26.196643547437645,6000,1990-01-01,47892,1990-01-01 00:00:57.184
